trial	prizeDoor	firstChoice	selectedWinner	revealedDoor	switchChoice	action	finalChoice	winner	outcome
289	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
290	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
291	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
292	3	2	FALSE	1	TRUE	switched	3	TRUE	won
293	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
294	1	3	FALSE	2	TRUE	switched	1	TRUE	won
295	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
296	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
297	1	3	FALSE	2	TRUE	switched	1	TRUE	won
298	2	3	FALSE	1	FALSE	stayed	3	FALSE	lost
299	3	3	TRUE	2	FALSE	stayed	3	TRUE	won
300	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
301	1	3	FALSE	2	TRUE	switched	1	TRUE	won
302	1	1	TRUE	2	FALSE	stayed	1	TRUE	won
303	3	2	FALSE	1	TRUE	switched	3	TRUE	won
304	3	3	TRUE	1	FALSE	stayed	3	TRUE	won
305	1	2	FALSE	3	TRUE	switched	1	TRUE	won
306	1	1	TRUE	3	TRUE	switched	2	FALSE	lost
307	3	2	FALSE	1	TRUE	switched	3	TRUE	won
308	3	1	FALSE	2	FALSE	stayed	1	FALSE	lost
309	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
310	1	2	FALSE	3	FALSE	stayed	2	FALSE	lost
311	1	1	TRUE	2	TRUE	switched	3	FALSE	lost
312	3	1	FALSE	2	TRUE	switched	3	TRUE	won
313	2	2	TRUE	1	TRUE	switched	3	FALSE	lost
314	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
315	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
316	3	1	FALSE	2	TRUE	switched	3	TRUE	won
317	2	1	FALSE	3	TRUE	switched	2	TRUE	won
318	2	1	FALSE	3	TRUE	switched	2	TRUE	won
319	2	1	FALSE	3	FALSE	stayed	1	FALSE	lost
320	3	2	FALSE	1	TRUE	switched	3	TRUE	won
321	2	3	FALSE	1	TRUE	switched	2	TRUE	won
322	1	2	FALSE	3	TRUE	switched	1	TRUE	won
323	1	2	FALSE	3	TRUE	switched	1	TRUE	won
324	3	3	TRUE	1	TRUE	switched	2	FALSE	lost
325	3	2	FALSE	1	FALSE	stayed	2	FALSE	lost
326	1	3	FALSE	2	TRUE	switched	1	TRUE	won
327	2	1	FALSE	3	TRUE	switched	2	TRUE	won
328	1	2	FALSE	3	TRUE	switched	1	TRUE	won
329	1	3	FALSE	2	FALSE	stayed	3	FALSE	lost
330	1	1	TRUE	3	FALSE	stayed	1	TRUE	won
